advertiser_ids,best_decay_factor,max_reward,decay_factor_results
"[1253, 7235, 5503, 8703, 1319, 7647, 3456, 1343, 9047, 4240, 532, 9558, 6724, 829, 2285, 5282, 886, 575, 1566, 3318, 338, 1521, 4184, 7443, 5034, 110, 5048, 341, 300, 9412, 2703, 7677, 960, 2681, 5197, 2010, 6512, 1112]",0.32,6385565.0,"{0.0: 4746053.0, 0.01: 5840605.0, 0.02: 5490154.0, 0.03: 5750664.0, 0.04: 5238863.0, 0.05: 6049710.0, 0.06: 5183396.0, 0.07: 5548441.0, 0.08: 5237971.0, 0.09: 5649092.0, 0.1: 5797114.0, 0.11: 5568920.0, 0.12: 5712602.0, 0.13: 5708572.0, 0.14: 5226030.0, 0.15: 5312030.0, 0.16: 5356703.0, 0.17: 6018743.0, 0.18: 5449157.0, 0.19: 5596785.0, 0.2: 6172920.0, 0.21: 5429113.0, 0.22: 5738557.0, 0.23: 5675673.0, 0.24: 6053554.0, 0.25: 5706864.0, 0.26: 5407107.0, 0.27: 5736771.0, 0.28: 5468233.0, 0.29: 5553802.0, 0.3: 5316132.0, 0.31: 5555369.0, 0.32: 6385565.0, 0.33: 5671874.0, 0.34: 5700923.0, 0.35000000000000003: 5857972.0, 0.36: 5587346.0, 0.37: 6317344.0, 0.38: 5595014.0, 0.39: 5534757.0, 0.4: 4867092.0, 0.41000000000000003: 5811248.0, 0.42: 5778121.0, 0.43: 5410466.0, 0.44: 5795270.0, 0.45: 5930983.0, 0.46: 5608357.0, 0.47000000000000003: 5725536.0, 0.48: 5794889.0, 0.49: 5202581.0, 0.5: 5926901.0, 0.51: 5553222.0, 0.52: 5369669.0, 0.53: 5811028.0, 0.54: 6092741.0, 0.55: 6214112.0, 0.56: 5908125.0, 0.5700000000000001: 5330025.0, 0.58: 5864630.0, 0.59: 5343447.0, 0.6: 5513958.0, 0.61: 5719118.0, 0.62: 5875936.0, 0.63: 5300087.0, 0.64: 5637520.0, 0.65: 4867551.0, 0.66: 5239963.0, 0.67: 5207309.0, 0.68: 5712308.0, 0.6900000000000001: 5771050.0, 0.7000000000000001: 5369034.0, 0.71: 5219272.0, 0.72: 5211312.0, 0.73: 5804172.0, 0.74: 4832032.0, 0.75: 5323083.0, 0.76: 5474882.0, 0.77: 5450096.0, 0.78: 5637989.0, 0.79: 5708827.0, 0.8: 5997010.0, 0.81: 5461316.0, 0.8200000000000001: 5801281.0, 0.8300000000000001: 5982085.0, 0.84: 5900537.0, 0.85: 5749742.0, 0.86: 5657003.0, 0.87: 5657549.0, 0.88: 6154592.0, 0.89: 5736276.0, 0.9: 6030159.0, 0.91: 5465939.0, 0.92: 5030369.0, 0.93: 5493247.0, 0.9400000000000001: 5515491.0, 0.9500000000000001: 5597330.0, 0.96: 5246659.0, 0.97: 6091052.0, 0.98: 5679482.0, 0.99: 5023362.0, 1.0: 5601935.0}"
"[3131, 3412, 4353, 5037, 4824, 5935, 8295, 1694, 7866, 1547, 7795, 3453, 7371, 817, 9606, 414, 7260, 6549, 6540, 8868, 6626, 8344, 2211, 5732, 3720]",0.07,7290355.0,"{0.0: 5626912.0, 0.01: 6233151.0, 0.02: 6727273.0, 0.03: 6429067.0, 0.04: 7093369.0, 0.05: 6380226.0, 0.06: 6218175.0, 0.07: 7290355.0, 0.08: 5839719.0, 0.09: 6607028.0, 0.1: 6566904.0, 0.11: 6759816.0, 0.12: 6461155.0, 0.13: 5509612.0, 0.14: 6464986.0, 0.15: 6631994.0, 0.16: 6526428.0, 0.17: 5555687.0, 0.18: 6237254.0, 0.19: 6587780.0, 0.2: 6125648.0, 0.21: 5952008.0, 0.22: 6221267.0, 0.23: 5944996.0, 0.24: 6883070.0, 0.25: 6008227.0, 0.26: 6625999.0, 0.27: 6691843.0, 0.28: 6334749.0, 0.29: 6613302.0, 0.3: 6461684.0, 0.31: 6342556.0, 0.32: 6346931.0, 0.33: 6561948.0, 0.34: 5977941.0, 0.35000000000000003: 6552137.0, 0.36: 5906144.0, 0.37: 6306776.0, 0.38: 6385152.0, 0.39: 6735525.0, 0.4: 6599930.0, 0.41000000000000003: 6405071.0, 0.42: 6388024.0, 0.43: 6335200.0, 0.44: 6159993.0, 0.45: 6492030.0, 0.46: 5862837.0, 0.47000000000000003: 6363775.0, 0.48: 6338808.0, 0.49: 6504282.0, 0.5: 6482898.0, 0.51: 6206455.0, 0.52: 6394051.0, 0.53: 6406889.0, 0.54: 6231393.0, 0.55: 5833714.0, 0.56: 5003509.0, 0.5700000000000001: 5828047.0, 0.58: 5905891.0, 0.59: 6608858.0, 0.6: 5313411.0, 0.61: 6806016.0, 0.62: 6790686.0, 0.63: 6032572.0, 0.64: 5575090.0, 0.65: 6049885.0, 0.66: 6655084.0, 0.67: 6915257.0, 0.68: 6508540.0, 0.6900000000000001: 6799793.0, 0.7000000000000001: 6013137.0, 0.71: 6716521.0, 0.72: 5642071.0, 0.73: 5963272.0, 0.74: 5929525.0, 0.75: 6036018.0, 0.76: 6695039.0, 0.77: 5841749.0, 0.78: 5718897.0, 0.79: 5853197.0, 0.8: 5942072.0, 0.81: 6359911.0, 0.8200000000000001: 6579642.0, 0.8300000000000001: 6677142.0, 0.84: 6345644.0, 0.85: 6511008.0, 0.86: 6806166.0, 0.87: 6641502.0, 0.88: 6728580.0, 0.89: 5865742.0, 0.9: 7069651.0, 0.91: 6637579.0, 0.92: 6458186.0, 0.93: 6747397.0, 0.9400000000000001: 5940686.0, 0.9500000000000001: 6505917.0, 0.96: 6994948.0, 0.97: 6113571.0, 0.98: 6493217.0, 0.99: 6543537.0, 1.0: 6034919.0}"
"[6551, 4418, 9886, 1419, 6224, 1173, 4025, 4114, 1090, 6425, 6168, 9984, 3541, 2256, 9058, 2866, 3161, 4678, 7420, 9948, 6842, 45]",0.28,6036796.0,"{0.0: 5177471.0, 0.01: 5790562.0, 0.02: 5675550.0, 0.03: 5387211.0, 0.04: 5298979.0, 0.05: 4946278.0, 0.06: 5072758.0, 0.07: 4924530.0, 0.08: 5712621.0, 0.09: 5957927.0, 0.1: 5799353.0, 0.11: 5471556.0, 0.12: 5820530.0, 0.13: 5460543.0, 0.14: 5324151.0, 0.15: 5459266.0, 0.16: 5465242.0, 0.17: 5388829.0, 0.18: 5796839.0, 0.19: 5356326.0, 0.2: 5952553.0, 0.21: 5715819.0, 0.22: 5263552.0, 0.23: 5446629.0, 0.24: 5364212.0, 0.25: 5652755.0, 0.26: 5330992.0, 0.27: 5065746.0, 0.28: 6036796.0, 0.29: 5309389.0, 0.3: 5373936.0, 0.31: 5597494.0, 0.32: 5465955.0, 0.33: 5436809.0, 0.34: 5290194.0, 0.35000000000000003: 5165379.0, 0.36: 5450097.0, 0.37: 5634483.0, 0.38: 5712057.0, 0.39: 5844688.0, 0.4: 5166976.0, 0.41000000000000003: 4769372.0, 0.42: 5459252.0, 0.43: 5810462.0, 0.44: 4933675.0, 0.45: 4794677.0, 0.46: 5045904.0, 0.47000000000000003: 5344776.0, 0.48: 5549310.0, 0.49: 5746693.0, 0.5: 5409173.0, 0.51: 5394545.0, 0.52: 5735764.0, 0.53: 5579357.0, 0.54: 5827219.0, 0.55: 5775009.0, 0.56: 6007423.0, 0.5700000000000001: 5573520.0, 0.58: 5781036.0, 0.59: 4697736.0, 0.6: 5555853.0, 0.61: 5770410.0, 0.62: 5613416.0, 0.63: 5160125.0, 0.64: 5407581.0, 0.65: 5339348.0, 0.66: 5624519.0, 0.67: 5692951.0, 0.68: 5349275.0, 0.6900000000000001: 5483439.0, 0.7000000000000001: 5601151.0, 0.71: 5334575.0, 0.72: 5338065.0, 0.73: 5607052.0, 0.74: 5300865.0, 0.75: 5911838.0, 0.76: 5555745.0, 0.77: 5159169.0, 0.78: 5090814.0, 0.79: 5630846.0, 0.8: 4905276.0, 0.81: 5621479.0, 0.8200000000000001: 5444742.0, 0.8300000000000001: 5724087.0, 0.84: 5393572.0, 0.85: 5391024.0, 0.86: 5082704.0, 0.87: 5697732.0, 0.88: 5505861.0, 0.89: 5315660.0, 0.9: 5678541.0, 0.91: 5483578.0, 0.92: 5352167.0, 0.93: 5597900.0, 0.9400000000000001: 5625014.0, 0.9500000000000001: 5223103.0, 0.96: 5628651.0, 0.97: 5568261.0, 0.98: 5669467.0, 0.99: 5545041.0, 1.0: 5692740.0}"
"[2561, 3492, 3275, 233, 1637, 2528, 2003, 5245, 2485, 8835, 8512, 882, 3863, 2614, 4183, 7961, 9719, 5725, 2361, 8624, 5272, 2224, 6554, 7756, 9300, 4198, 1395, 8469, 8871, 9141, 3353, 2853, 7325, 7438, 2777, 8809, 6974, 1083, 4612, 6128, 1046, 6546, 2060, 8342, 2081, 1166, 6407, 6028, 1389, 3320]",0.62,5875055.0,"{0.0: 5627068.0, 0.01: 5277866.0, 0.02: 4705397.0, 0.03: 5192587.0, 0.04: 5132823.0, 0.05: 4766979.0, 0.06: 5129209.0, 0.07: 5166711.0, 0.08: 5172154.0, 0.09: 5426524.0, 0.1: 4918119.0, 0.11: 5026227.0, 0.12: 4857214.0, 0.13: 5133035.0, 0.14: 4829025.0, 0.15: 4670971.0, 0.16: 4678546.0, 0.17: 5395233.0, 0.18: 4770315.0, 0.19: 4550625.0, 0.2: 5028466.0, 0.21: 5384978.0, 0.22: 5855848.0, 0.23: 5048004.0, 0.24: 4886944.0, 0.25: 5176428.0, 0.26: 5608474.0, 0.27: 5178844.0, 0.28: 5478591.0, 0.29: 5236210.0, 0.3: 5367592.0, 0.31: 5531542.0, 0.32: 5373941.0, 0.33: 5365493.0, 0.34: 5466510.0, 0.35000000000000003: 5083898.0, 0.36: 5047466.0, 0.37: 5052245.0, 0.38: 4849528.0, 0.39: 4826347.0, 0.4: 5376571.0, 0.41000000000000003: 4963169.0, 0.42: 4482825.0, 0.43: 4908935.0, 0.44: 5445900.0, 0.45: 4927101.0, 0.46: 5270895.0, 0.47000000000000003: 5279952.0, 0.48: 5255459.0, 0.49: 5344393.0, 0.5: 4864015.0, 0.51: 4833611.0, 0.52: 5126243.0, 0.53: 5119758.0, 0.54: 5238200.0, 0.55: 4467407.0, 0.56: 5102551.0, 0.5700000000000001: 5833917.0, 0.58: 4359219.0, 0.59: 4987182.0, 0.6: 4721317.0, 0.61: 5508544.0, 0.62: 5875055.0, 0.63: 5027524.0, 0.64: 4913377.0, 0.65: 4904898.0, 0.66: 4868895.0, 0.67: 4846662.0, 0.68: 4864006.0, 0.6900000000000001: 5426448.0, 0.7000000000000001: 4683919.0, 0.71: 5500921.0, 0.72: 5433377.0, 0.73: 4767010.0, 0.74: 5234427.0, 0.75: 5480065.0, 0.76: 5124946.0, 0.77: 5145249.0, 0.78: 4796577.0, 0.79: 5636027.0, 0.8: 5222511.0, 0.81: 5220668.0, 0.8200000000000001: 5534028.0, 0.8300000000000001: 5287854.0, 0.84: 5042183.0, 0.85: 5129358.0, 0.86: 5565544.0, 0.87: 4923149.0, 0.88: 5514408.0, 0.89: 4866564.0, 0.9: 5122824.0, 0.91: 5361106.0, 0.92: 4941403.0, 0.93: 5201400.0, 0.9400000000000001: 4828166.0, 0.9500000000000001: 4864916.0, 0.96: 5378056.0, 0.97: 5095013.0, 0.98: 5109157.0, 0.99: 4613344.0, 1.0: 5166469.0}"
"[821, 4676, 1500, 5607, 2389, 659, 5252, 4064, 9097, 989, 984, 1650, 289, 4944, 9009, 4088, 4926, 9033, 2214, 4315, 872, 9454, 2752, 6201, 7765, 4365, 8876]",0.73,4401534.0,"{0.0: 4267818.0, 0.01: 4347693.0, 0.02: 4181764.0, 0.03: 4258017.0, 0.04: 3954137.0, 0.05: 4255500.0, 0.06: 4304795.0, 0.07: 4157571.0, 0.08: 3860364.0, 0.09: 4081631.0, 0.1: 3847545.0, 0.11: 4109990.0, 0.12: 3895696.0, 0.13: 4002304.0, 0.14: 4110735.0, 0.15: 4017995.0, 0.16: 4224497.0, 0.17: 3956736.0, 0.18: 4363912.0, 0.19: 3905392.0, 0.2: 4055032.0, 0.21: 4234458.0, 0.22: 3935645.0, 0.23: 4126604.0, 0.24: 3866469.0, 0.25: 4031214.0, 0.26: 4103821.0, 0.27: 4263541.0, 0.28: 4183622.0, 0.29: 4335233.0, 0.3: 4059609.0, 0.31: 3966837.0, 0.32: 3829358.0, 0.33: 3984620.0, 0.34: 4153568.0, 0.35000000000000003: 4040917.0, 0.36: 3977186.0, 0.37: 3922735.0, 0.38: 4033733.0, 0.39: 4228766.0, 0.4: 3988960.0, 0.41000000000000003: 4364839.0, 0.42: 4220178.0, 0.43: 3733991.0, 0.44: 4195207.0, 0.45: 3979131.0, 0.46: 3776318.0, 0.47000000000000003: 4254168.0, 0.48: 4056600.0, 0.49: 4085413.0, 0.5: 4027626.0, 0.51: 4293942.0, 0.52: 4070600.0, 0.53: 4319151.0, 0.54: 3999130.0, 0.55: 4258562.0, 0.56: 3864291.0, 0.5700000000000001: 3805219.0, 0.58: 4051860.0, 0.59: 3979479.0, 0.6: 4017008.0, 0.61: 4101174.0, 0.62: 4215019.0, 0.63: 4149628.0, 0.64: 4074835.0, 0.65: 3940014.0, 0.66: 3869995.0, 0.67: 4137376.0, 0.68: 4027442.0, 0.6900000000000001: 4081980.0, 0.7000000000000001: 4045827.0, 0.71: 3966548.0, 0.72: 3961989.0, 0.73: 4401534.0, 0.74: 3701125.0, 0.75: 4250867.0, 0.76: 3960882.0, 0.77: 4183875.0, 0.78: 4182080.0, 0.79: 4094800.0, 0.8: 4082798.0, 0.81: 3888045.0, 0.8200000000000001: 3799541.0, 0.8300000000000001: 3827912.0, 0.84: 4305708.0, 0.85: 4351231.0, 0.86: 3922683.0, 0.87: 4210069.0, 0.88: 3975730.0, 0.89: 4113417.0, 0.9: 3938388.0, 0.91: 4025062.0, 0.92: 3934189.0, 0.93: 3970991.0, 0.9400000000000001: 4119329.0, 0.9500000000000001: 3908254.0, 0.96: 3964807.0, 0.97: 4184266.0, 0.98: 3900295.0, 0.99: 3814773.0, 1.0: 3908241.0}"
"[6016, 6091, 4260, 4269, 5713, 5580, 5547, 7571, 2115, 7603, 5816, 918, 1840, 9246, 8064, 9619]",0.0,3707970.0,"{0.0: 3707970.0, 0.01: 3707970.0, 0.02: 3707970.0, 0.03: 3707970.0, 0.04: 3707970.0, 0.05: 3707970.0, 0.06: 3675129.0, 0.07: 3707970.0, 0.08: 3707970.0, 0.09: 3707970.0, 0.1: 3707970.0, 0.11: 3707970.0, 0.12: 3695757.0, 0.13: 3707970.0, 0.14: 3676979.0, 0.15: 3707970.0, 0.16: 3707970.0, 0.17: 3707970.0, 0.18: 3707970.0, 0.19: 3707970.0, 0.2: 3707970.0, 0.21: 3707970.0, 0.22: 3707970.0, 0.23: 3707970.0, 0.24: 3707970.0, 0.25: 3707970.0, 0.26: 3707970.0, 0.27: 3707970.0, 0.28: 3707970.0, 0.29: 3707970.0, 0.3: 3707970.0, 0.31: 3630787.0, 0.32: 3707970.0, 0.33: 3707970.0, 0.34: 3707970.0, 0.35000000000000003: 3707970.0, 0.36: 3707970.0, 0.37: 3707970.0, 0.38: 3656137.0, 0.39: 3707970.0, 0.4: 3689113.0, 0.41000000000000003: 3707970.0, 0.42: 3707970.0, 0.43: 3707970.0, 0.44: 3707970.0, 0.45: 3609998.0, 0.46: 3688203.0, 0.47000000000000003: 3696031.0, 0.48: 3707970.0, 0.49: 3707970.0, 0.5: 3674006.0, 0.51: 3707970.0, 0.52: 3707970.0, 0.53: 3707970.0, 0.54: 3707970.0, 0.55: 3707970.0, 0.56: 3707970.0, 0.5700000000000001: 3707970.0, 0.58: 3707970.0, 0.59: 3657393.0, 0.6: 3707970.0, 0.61: 3707970.0, 0.62: 3707970.0, 0.63: 3707970.0, 0.64: 3707970.0, 0.65: 3707970.0, 0.66: 3707970.0, 0.67: 3707970.0, 0.68: 3707970.0, 0.6900000000000001: 3688974.0, 0.7000000000000001: 3707970.0, 0.71: 3675945.0, 0.72: 3707970.0, 0.73: 3707970.0, 0.74: 3707970.0, 0.75: 3707970.0, 0.76: 3707970.0, 0.77: 3707970.0, 0.78: 3707970.0, 0.79: 3707970.0, 0.8: 3707970.0, 0.81: 3660800.0, 0.8200000000000001: 3707970.0, 0.8300000000000001: 3707970.0, 0.84: 3707970.0, 0.85: 3707970.0, 0.86: 3707970.0, 0.87: 3707970.0, 0.88: 3707970.0, 0.89: 3707970.0, 0.9: 3707970.0, 0.91: 3707970.0, 0.92: 3675388.0, 0.93: 3707970.0, 0.9400000000000001: 3707970.0, 0.9500000000000001: 3707970.0, 0.96: 3707970.0, 0.97: 3707970.0, 0.98: 3707970.0, 0.99: 3707970.0, 1.0: 3707970.0}"
"[7311, 4951, 5554, 6359, 8683, 4348, 4594, 5753, 7006, 8108, 8353]",0.01,4169491.0,"{0.0: 4119047.0, 0.01: 4169491.0, 0.02: 4130585.0, 0.03: 4169491.0, 0.04: 4169491.0, 0.05: 4169491.0, 0.06: 4169491.0, 0.07: 4169491.0, 0.08: 4110953.0, 0.09: 4169491.0, 0.1: 4131833.0, 0.11: 4143713.0, 0.12: 4169491.0, 0.13: 4169491.0, 0.14: 4169491.0, 0.15: 4146203.0, 0.16: 4147901.0, 0.17: 4169491.0, 0.18: 4169491.0, 0.19: 4169491.0, 0.2: 4169491.0, 0.21: 4140497.0, 0.22: 4169491.0, 0.23: 4142975.0, 0.24: 4146341.0, 0.25: 4169491.0, 0.26: 4169491.0, 0.27: 4140821.0, 0.28: 4169491.0, 0.29: 4169491.0, 0.3: 4169491.0, 0.31: 4169491.0, 0.32: 4169491.0, 0.33: 4169491.0, 0.34: 4156247.0, 0.35000000000000003: 4169491.0, 0.36: 4135163.0, 0.37: 4169491.0, 0.38: 4076440.0, 0.39: 4169491.0, 0.4: 4169491.0, 0.41000000000000003: 4169491.0, 0.42: 4169491.0, 0.43: 4169491.0, 0.44: 4126121.0, 0.45: 4169491.0, 0.46: 4140155.0, 0.47000000000000003: 4147265.0, 0.48: 4169491.0, 0.49: 4141619.0, 0.5: 4137155.0, 0.51: 4079735.0, 0.52: 4104245.0, 0.53: 4169491.0, 0.54: 4169491.0, 0.55: 4169491.0, 0.56: 4169491.0, 0.5700000000000001: 4169491.0, 0.58: 4169491.0, 0.59: 4169491.0, 0.6: 4169491.0, 0.61: 4169491.0, 0.62: 4169491.0, 0.63: 4144979.0, 0.64: 4169491.0, 0.65: 4169491.0, 0.66: 4133213.0, 0.67: 4129691.0, 0.68: 4146095.0, 0.6900000000000001: 4169491.0, 0.7000000000000001: 4115801.0, 0.71: 4139267.0, 0.72: 4150799.0, 0.73: 4146485.0, 0.74: 4169491.0, 0.75: 3731912.0, 0.76: 4169491.0, 0.77: 4169491.0, 0.78: 4169491.0, 0.79: 4145159.0, 0.8: 4169491.0, 0.81: 3943236.0, 0.8200000000000001: 4169491.0, 0.8300000000000001: 4169491.0, 0.84: 4169491.0, 0.85: 4169491.0, 0.86: 4169491.0, 0.87: 4169491.0, 0.88: 4169491.0, 0.89: 4169491.0, 0.9: 4169491.0, 0.91: 4169491.0, 0.92: 3976402.0, 0.93: 4128509.0, 0.9400000000000001: 4144793.0, 0.9500000000000001: 4169491.0, 0.96: 4169491.0, 0.97: 4169491.0, 0.98: 4152347.0, 0.99: 4125659.0, 1.0: 4134683.0}"
"[188, 7476, 7855, 4801, 228, 4361, 9636, 7144, 3574, 153, 9233, 4366, 8261, 8864, 2040, 3304, 2007, 9053, 7027, 549, 3087, 5625, 1418, 6310, 3003, 7346, 14, 6662, 6427, 132, 6544, 9497, 4756, 2416, 5697]",0.63,5871147.0,"{0.0: 5245576.0, 0.01: 4756240.0, 0.02: 4970637.0, 0.03: 5111892.0, 0.04: 5316687.0, 0.05: 5273793.0, 0.06: 5159111.0, 0.07: 5028197.0, 0.08: 4963521.0, 0.09: 5036966.0, 0.1: 5104796.0, 0.11: 5273776.0, 0.12: 5237314.0, 0.13: 5234679.0, 0.14: 5237377.0, 0.15: 4800204.0, 0.16: 5143512.0, 0.17: 4971098.0, 0.18: 5102886.0, 0.19: 5194215.0, 0.2: 5190856.0, 0.21: 5263034.0, 0.22: 4667512.0, 0.23: 5364720.0, 0.24: 4852501.0, 0.25: 5146590.0, 0.26: 5347109.0, 0.27: 5203044.0, 0.28: 5218796.0, 0.29: 5448606.0, 0.3: 4964007.0, 0.31: 4703505.0, 0.32: 5577710.0, 0.33: 5168135.0, 0.34: 5328742.0, 0.35000000000000003: 5587816.0, 0.36: 4845700.0, 0.37: 5624992.0, 0.38: 5387288.0, 0.39: 5447004.0, 0.4: 5164968.0, 0.41000000000000003: 5830138.0, 0.42: 5324892.0, 0.43: 5374787.0, 0.44: 5042109.0, 0.45: 4891279.0, 0.46: 5369890.0, 0.47000000000000003: 4821018.0, 0.48: 5336582.0, 0.49: 5338921.0, 0.5: 4948688.0, 0.51: 5162939.0, 0.52: 4859506.0, 0.53: 4706617.0, 0.54: 4730847.0, 0.55: 5208459.0, 0.56: 4731028.0, 0.5700000000000001: 5187405.0, 0.58: 5520517.0, 0.59: 4623934.0, 0.6: 4992059.0, 0.61: 5073142.0, 0.62: 4576511.0, 0.63: 5871147.0, 0.64: 5270142.0, 0.65: 5108308.0, 0.66: 4668684.0, 0.67: 5397329.0, 0.68: 4956891.0, 0.6900000000000001: 5409181.0, 0.7000000000000001: 4675489.0, 0.71: 5769143.0, 0.72: 4930406.0, 0.73: 5018693.0, 0.74: 5004210.0, 0.75: 4981249.0, 0.76: 5374952.0, 0.77: 5462986.0, 0.78: 5516888.0, 0.79: 4705364.0, 0.8: 5290148.0, 0.81: 4936681.0, 0.8200000000000001: 5425625.0, 0.8300000000000001: 4909660.0, 0.84: 5446409.0, 0.85: 4951738.0, 0.86: 5448639.0, 0.87: 4820561.0, 0.88: 5045598.0, 0.89: 4742944.0, 0.9: 4984430.0, 0.91: 5047483.0, 0.92: 5047403.0, 0.93: 5267545.0, 0.9400000000000001: 5223907.0, 0.9500000000000001: 4775707.0, 0.96: 4700817.0, 0.97: 4820883.0, 0.98: 5394707.0, 0.99: 5158482.0, 1.0: 5214518.0}"
"[1835, 643, 9982, 8040, 7297, 7927, 4702, 7299, 2822, 5952]",0.0,2100836.0,"{0.0: 2100836.0, 0.01: 2100836.0, 0.02: 2100836.0, 0.03: 2100836.0, 0.04: 2100836.0, 0.05: 2100836.0, 0.06: 2100836.0, 0.07: 2100836.0, 0.08: 2100836.0, 0.09: 2100836.0, 0.1: 2100836.0, 0.11: 2100836.0, 0.12: 2100836.0, 0.13: 2100836.0, 0.14: 2100836.0, 0.15: 2100836.0, 0.16: 2100836.0, 0.17: 2100836.0, 0.18: 2100836.0, 0.19: 2100836.0, 0.2: 2100836.0, 0.21: 2100836.0, 0.22: 2100836.0, 0.23: 2100836.0, 0.24: 2100836.0, 0.25: 2100836.0, 0.26: 2100836.0, 0.27: 2100836.0, 0.28: 2100836.0, 0.29: 2100836.0, 0.3: 2100836.0, 0.31: 2100836.0, 0.32: 2100836.0, 0.33: 2100836.0, 0.34: 2100836.0, 0.35000000000000003: 2100836.0, 0.36: 2100836.0, 0.37: 2100836.0, 0.38: 2100836.0, 0.39: 2100836.0, 0.4: 2100836.0, 0.41000000000000003: 2100836.0, 0.42: 2100836.0, 0.43: 2100836.0, 0.44: 2100836.0, 0.45: 2100836.0, 0.46: 2100836.0, 0.47000000000000003: 2100836.0, 0.48: 2100836.0, 0.49: 2100836.0, 0.5: 2100836.0, 0.51: 2100836.0, 0.52: 2100836.0, 0.53: 2100836.0, 0.54: 2100836.0, 0.55: 2100836.0, 0.56: 2100836.0, 0.5700000000000001: 2100836.0, 0.58: 2100836.0, 0.59: 2100836.0, 0.6: 2100836.0, 0.61: 2100836.0, 0.62: 2100836.0, 0.63: 2100836.0, 0.64: 2100836.0, 0.65: 2100836.0, 0.66: 2100836.0, 0.67: 2100836.0, 0.68: 2100836.0, 0.6900000000000001: 2100836.0, 0.7000000000000001: 2100836.0, 0.71: 2100836.0, 0.72: 2100836.0, 0.73: 2100836.0, 0.74: 2100836.0, 0.75: 2100836.0, 0.76: 2100836.0, 0.77: 2100836.0, 0.78: 2100836.0, 0.79: 2100836.0, 0.8: 2100836.0, 0.81: 2100836.0, 0.8200000000000001: 2100836.0, 0.8300000000000001: 2100836.0, 0.84: 2100836.0, 0.85: 2100836.0, 0.86: 2100836.0, 0.87: 2100836.0, 0.88: 2100836.0, 0.89: 2100836.0, 0.9: 2100836.0, 0.91: 2100836.0, 0.92: 2100836.0, 0.93: 2100836.0, 0.9400000000000001: 2100836.0, 0.9500000000000001: 2100836.0, 0.96: 2100836.0, 0.97: 2100836.0, 0.98: 2100836.0, 0.99: 2100836.0, 1.0: 2100836.0}"
"[5824, 8978, 9755, 4002, 6522, 5188, 8216, 3635, 1276, 5051, 2186, 2162, 3825, 3365, 9915, 2615, 7134, 8645, 8954, 913, 230, 5422, 1319, 6007, 8424]",0.4,4920598.0,"{0.0: 4366830.0, 0.01: 3988980.0, 0.02: 4356154.0, 0.03: 4281234.0, 0.04: 4591663.0, 0.05: 3835642.0, 0.06: 4661529.0, 0.07: 4699092.0, 0.08: 4619198.0, 0.09: 3976580.0, 0.1: 4713015.0, 0.11: 4611733.0, 0.12: 4769575.0, 0.13: 4450687.0, 0.14: 3837465.0, 0.15: 3971100.0, 0.16: 4395060.0, 0.17: 4390708.0, 0.18: 4705468.0, 0.19: 4604713.0, 0.2: 4569494.0, 0.21: 4599118.0, 0.22: 4186430.0, 0.23: 4389974.0, 0.24: 4681989.0, 0.25: 4029366.0, 0.26: 4442598.0, 0.27: 4288036.0, 0.28: 4692649.0, 0.29: 4336488.0, 0.3: 4157794.0, 0.31: 4653774.0, 0.32: 4719119.0, 0.33: 4187463.0, 0.34: 4211034.0, 0.35000000000000003: 4587310.0, 0.36: 4105060.0, 0.37: 4164858.0, 0.38: 4700793.0, 0.39: 4285780.0, 0.4: 4920598.0, 0.41000000000000003: 4575429.0, 0.42: 4660714.0, 0.43: 4678966.0, 0.44: 4634140.0, 0.45: 4452178.0, 0.46: 4302949.0, 0.47000000000000003: 4064039.0, 0.48: 4556689.0, 0.49: 4747265.0, 0.5: 4148770.0, 0.51: 4899488.0, 0.52: 4743933.0, 0.53: 4561397.0, 0.54: 4378805.0, 0.55: 4001045.0, 0.56: 4215015.0, 0.5700000000000001: 4888045.0, 0.58: 4349443.0, 0.59: 4904857.0, 0.6: 4101308.0, 0.61: 4372002.0, 0.62: 4312260.0, 0.63: 4531306.0, 0.64: 3865346.0, 0.65: 4543253.0, 0.66: 4004762.0, 0.67: 4208817.0, 0.68: 4540494.0, 0.6900000000000001: 4876703.0, 0.7000000000000001: 4334501.0, 0.71: 4637406.0, 0.72: 3934797.0, 0.73: 4170505.0, 0.74: 4644851.0, 0.75: 3892662.0, 0.76: 4256880.0, 0.77: 4797838.0, 0.78: 4626627.0, 0.79: 4106726.0, 0.8: 4490510.0, 0.81: 4107021.0, 0.8200000000000001: 4427629.0, 0.8300000000000001: 4029790.0, 0.84: 4530474.0, 0.85: 4737053.0, 0.86: 4140007.0, 0.87: 4652332.0, 0.88: 3859340.0, 0.89: 4349401.0, 0.9: 4687456.0, 0.91: 4546971.0, 0.92: 4228853.0, 0.93: 4237613.0, 0.9400000000000001: 4550282.0, 0.9500000000000001: 3799008.0, 0.96: 4683162.0, 0.97: 4784027.0, 0.98: 3947058.0, 0.99: 4498030.0, 1.0: 4101759.0}"
