AdvertiserId,Minimum_Impressions,Budget,Bid,Reward,Performance
8200,6787,13870,53,16281,0.59
8201,8980,11326,34,22412,0.98
8202,1909,16177,31,12981,0.62
8203,8705,19217,60,15521,0.54
8204,756,10361,11,22767,0.62
8205,2221,11218,100,13472,0.75
8206,1923,10605,6,12617,0.59
8207,5453,15959,27,15481,0.7
8208,3490,23619,7,16209,0.66
8209,1695,10000,49,13499,0.56
8210,5059,10000,96,16995,0.62
8211,4865,20489,72,17881,0.84
8212,1744,20386,60,13592,0.64
8213,7266,14443,33,18623,0.45
8214,5802,11277,47,16054,0.0
8215,1806,10398,44,10000,0.28
8216,2902,23645,79,10000,0.62
8217,996,23487,27,14696,0.8
8218,3899,12172,94,23143,0.4
8219,1409,12810,22,20245,0.62
8220,872,24733,47,22445,0.75
8221,6736,16274,93,17546,0.76
8222,1844,15681,48,16473,0.0
8223,9015,20844,30,10000,0.32
8224,2931,12939,2,22510,0.68
8225,5170,19013,15,12449,0.37
8226,3284,23189,47,15802,0.45
8227,9907,10944,27,10544,0.72
8228,2195,21670,71,10000,0.62
8229,2407,20971,27,16327,0.71
8230,5314,15965,85,25000,0.46
8231,1280,22621,13,21350,0.82
8232,1519,23331,55,12628,0.7
8233,1903,16348,17,13451,0.73
8234,500,17770,75,18729,0.44
8235,9355,17099,59,11436,0.78
8236,6368,22642,10,18087,0.55
8237,510,11196,33,16661,0.51
8238,6830,11212,78,21007,0.69
8239,9730,10823,37,21957,0.69
8240,3325,23313,8,24630,0.47
8241,7964,20088,33,13062,0.91
8242,3503,17084,7,10259,0.87
8243,9767,22455,34,17551,0.69
8244,7695,20607,71,23113,0.66
8245,7220,10535,7,14411,0.65
8246,3588,25000,41,14841,0.37
8247,500,13010,100,17961,0.62
8248,3536,20819,55,10718,0.61
8249,7877,17537,7,15196,0.51
8250,8098,21969,84,12727,0.55
8251,5338,23907,18,25000,0.24
8252,500,10949,43,25000,0.44
8253,4153,21700,1,25000,0.74
8254,4799,22494,40,12854,0.86
8255,9768,10543,53,15200,0.46
8256,1473,13900,14,14067,0.63
8257,7583,21945,21,19894,0.76
8258,500,14224,57,21439,0.52
8259,9991,23758,91,12977,0.7
8260,3906,24949,46,23694,0.59
8261,5650,20274,26,24484,0.78
8262,9850,12866,100,24680,0.41
8263,3629,12246,24,24101,0.43
8264,500,11836,5,20006,0.64
8265,7933,18268,42,13480,0.61
8266,8189,18560,1,19933,0.59
8267,4067,16976,43,23261,0.69
8268,4848,22813,32,23209,0.46
8269,4890,10348,88,22263,0.39
8270,7311,14601,6,18221,0.52
8271,1681,10000,74,13493,0.54
8272,5144,14333,67,19173,0.56
8273,6373,15399,7,10230,0.79
8274,4894,10000,1,17526,0.72
8275,4034,11455,34,15281,0.68
8276,6344,12185,7,20968,0.63
8277,6439,17436,81,11251,0.53
8278,6975,13811,77,15340,0.47
8279,2274,21464,58,16889,0.42
8280,500,17309,85,23384,0.5
8281,946,24947,31,25000,0.59
8282,608,23961,73,22382,0.43
8283,3739,18086,45,11963,0.63
8284,6431,13682,47,22762,0.57
8285,4553,11846,77,13166,0.54
8286,5037,11854,81,24217,0.77
8287,6861,12985,72,11778,0.23
8288,1745,22642,73,18052,0.54
8289,3220,20817,73,14870,0.25
8290,8969,12894,40,11147,0.64
8291,8241,10000,30,12847,0.71
8292,5605,10000,62,23811,0.4
8293,3422,12896,71,13850,0.42
8294,3013,20109,17,21183,0.35
8295,9530,11254,5,13070,0.61
8296,3301,11681,81,10620,0.55
8297,7481,23457,1,10963,0.56
8298,8721,10000,80,17215,0.54
8299,7002,20006,81,21052,0.45
8300,6538,16283,94,12142,0.77
8301,6729,18854,31,19692,0.64
8302,9949,22308,35,24368,0.42
8303,864,13325,72,21381,0.49
8304,2300,24399,30,17418,0.47
8305,6458,11241,85,11326,0.81
8306,9596,13143,15,10121,0.71
8307,7936,13037,98,14313,0.58
8308,5293,18353,56,11076,0.86
8309,8660,22417,60,25000,0.82
8310,679,24916,27,11182,0.57
8311,4373,20142,2,23982,0.54
8312,4460,22512,74,10794,0.55
8313,500,11781,64,19816,0.46
8314,1273,14675,5,14271,0.86
8315,4960,11477,91,18483,0.45
8316,852,21222,68,17326,0.73
8317,7443,17148,13,18682,0.7
8318,5702,22178,81,12808,0.55
8319,5844,17551,85,13428,0.87
8320,5007,10106,23,18825,0.37
8321,5330,12668,97,23548,0.59
8322,617,14935,50,13499,0.53
8323,981,17270,79,12172,0.74
8324,4787,11164,78,21578,0.65
8325,7302,24912,73,15986,0.34
8326,8798,11157,37,13907,0.79
8327,4977,12246,30,14699,0.67
8328,7033,16653,93,17081,0.44
8329,743,18858,23,15224,0.55
8330,7512,20318,34,23353,0.41
8331,1365,24259,64,13468,0.57
8332,500,21133,55,15760,0.62
8333,1103,17649,71,25000,0.55
8334,6256,10511,9,10490,0.53
8335,4518,18441,4,22852,0.36
8336,5692,10888,66,14263,0.65
8337,2515,19215,91,17769,0.31
8338,3880,22886,33,18950,0.6
8339,4270,17983,32,11197,0.33
8340,500,23040,44,21635,0.61
8341,2113,18791,37,25000,0.6
8342,2379,13022,91,15269,0.66
8343,5872,12530,92,24584,0.73
8344,4608,21075,67,11650,0.76
8345,9791,16315,60,22467,0.36
8346,9766,12064,59,13191,0.59
8347,500,19950,36,10027,0.9
8348,648,15413,49,24132,0.62
8349,2254,16537,51,16260,0.48
8350,7878,24133,8,10000,0.59
8351,500,10000,50,20896,0.54
8352,4256,11242,41,12879,0.42
8353,9871,14329,38,14357,0.73
8354,9616,23701,86,21917,0.69
8355,5892,20487,78,20865,0.4
8356,3552,11925,79,12832,0.59
8357,6192,24387,55,13109,0.52
8358,4718,20254,68,22484,0.36
8359,500,13395,18,25000,0.39
8360,2877,10440,65,21887,0.41
8361,5586,15231,64,19652,0.59
8362,3682,18181,12,15758,0.53
8363,3660,12743,41,12921,0.46
8364,10000,18039,42,11433,0.54
8365,9403,18198,60,14428,0.71
8366,3086,11586,50,17698,0.65
8367,3148,10825,81,18111,0.75
8368,7813,13824,83,13536,0.57
8369,2217,11268,36,16863,0.84
8370,5808,25000,48,11181,0.65
8371,7907,13436,71,13405,0.53
8372,1370,21630,73,24063,0.61
8373,4074,18089,8,22366,0.41
8374,6327,11310,25,24155,0.55
8375,8486,22225,7,24180,0.66
8376,8962,19819,8,13914,0.69
8377,9241,19228,88,22484,0.54
8378,6269,23457,81,21383,1.0
8379,6233,10477,76,19975,0.57
8380,3740,20870,31,13722,0.35
8381,5393,25000,12,22513,0.78
8382,9976,19868,57,12642,0.69
8383,1386,12162,66,17577,0.63
8384,6354,10508,12,23849,0.53
8385,5818,17319,27,13711,0.66
8386,2758,24392,46,12960,0.84
8387,4882,10381,7,14830,0.63
8388,2285,19372,61,25000,0.38
8389,8227,11845,58,19771,0.08
8390,795,17300,58,11619,0.66
8391,3097,23474,13,16138,0.45
8392,1180,22562,53,21158,0.59
8393,5390,19910,100,16680,0.48
8394,4798,19292,65,22507,0.47
8395,824,20052,49,12340,0.49
8396,8452,20283,35,19419,0.5
8397,1486,18909,94,11728,0.72
8398,3618,17717,95,13585,0.69
8399,1260,18509,17,10201,0.42
8400,8258,14629,72,15985,0.44
8401,9728,15704,67,16175,0.66
8402,1406,11776,10,13160,0.76
8403,5999,18103,34,21465,0.76
8404,500,12284,86,11713,0.45
8405,8269,24852,4,25000,0.75
8406,3913,25000,96,25000,0.33
8407,8527,11333,29,16859,0.57
8408,8439,13669,46,10752,0.67
8409,9761,11200,75,23304,0.29
8410,3581,11794,46,10114,0.91
8411,5948,16181,77,15341,0.8
8412,3758,20893,59,13980,0.7
8413,2607,11454,61,16325,0.46
8414,8428,11933,68,12818,0.59
8415,3433,10746,66,10468,0.72
8416,3329,17370,100,10425,0.43
8417,9133,19032,86,18141,0.57
8418,5506,10000,5,11575,0.74
8419,2059,20687,9,20057,0.38
8420,10000,23806,20,25000,0.65
8421,10000,16827,1,10000,0.34
8422,8023,24460,17,24820,0.46
8423,1125,19280,12,14106,0.52
8424,2190,10792,92,13703,0.68
8425,8782,16927,82,11408,0.49
8426,6810,11267,67,13481,0.62
8427,3506,19742,5,16185,0.5
8428,4802,16369,60,15821,0.52
8429,1588,24800,53,20362,0.79
8430,6507,12690,52,16844,0.43
8431,5111,17874,78,16395,0.71
8432,9872,10292,48,23260,0.6
8433,8428,16864,90,18795,0.51
8434,4990,14022,19,10212,0.42
8435,8878,19596,17,22093,0.43
8436,2097,11648,54,16411,0.49
8437,4247,24501,68,21930,0.58
8438,3170,21008,35,20946,0.69
8439,8931,22102,88,22827,0.55
8440,3080,23529,41,14801,0.57
8441,7932,21110,13,11758,0.59
8442,8830,15171,33,24954,0.67
8443,3006,19589,15,15780,0.7
8444,5225,11693,63,23446,0.39
8445,4800,16710,15,22785,0.56
8446,9259,11037,31,10000,0.78
8447,7502,13852,28,18973,0.4
8448,9573,15459,10,24197,0.61
8449,6631,24937,57,22413,0.57
8450,9331,19754,71,21622,0.51
8451,5037,19304,33,11526,0.84
8452,2835,17048,7,10840,0.61
8453,4821,16184,5,23270,0.83
8454,3485,19483,1,11341,0.6
8455,10000,11161,80,22299,0.67
8456,1213,11029,57,11500,0.51
8457,5093,22529,72,23605,0.52
8458,4488,22449,86,18121,0.66
8459,6703,20931,98,15559,0.66
8460,756,10978,40,15926,0.69
8461,9268,18709,28,18707,0.66
8462,537,23185,36,21654,0.4
8463,10000,18974,56,24651,0.48
8464,2332,21023,47,23991,1.0
8465,8100,23467,71,21271,0.31
8466,5667,22372,40,17675,0.64
8467,932,24023,59,10000,0.58
8468,4651,15129,43,21635,0.73
8469,6911,10137,92,16457,0.66
8470,2251,18945,66,13256,0.5
8471,5497,21145,9,12594,0.49
8472,6220,14808,6,13656,0.0
8473,8116,24491,65,19740,0.69
8474,756,12455,3,12086,0.25
8475,1171,21026,74,13155,0.62
8476,10000,17392,37,17188,0.47
8477,7389,18771,87,16396,0.63
8478,2596,21447,33,20542,0.65
8479,2182,13266,9,10978,0.35
8480,2960,14649,53,20497,0.57
8481,5029,18587,77,22075,0.62
8482,5621,20129,92,13047,0.61
8483,2475,23974,51,12589,0.58
8484,3716,10000,71,12006,0.42
8485,5015,15253,26,16783,0.44
8486,6192,15428,16,15942,0.39
8487,5439,15985,40,12599,0.68
8488,6063,23097,90,12508,0.58
8489,3463,12589,1,22511,0.59
8490,5029,17176,39,20331,0.34
8491,7286,10000,55,18471,0.59
8492,6700,10169,96,11193,0.7
8493,1476,20529,36,15915,0.32
8494,7845,13239,65,19949,0.52
8495,545,13415,85,12045,0.36
8496,1693,13568,77,17796,0.54
8497,5012,21408,90,18439,0.46
8498,5443,13484,45,19576,0.66
8499,6782,14835,9,19564,0.63
8500,746,11841,37,21105,0.79
8501,3719,24923,87,17602,0.59
8502,9483,16878,1,13672,0.65
8503,1136,21952,66,24413,0.52
8504,4275,14552,63,25000,0.43
8505,2921,16844,43,24921,0.73
8506,500,13026,28,17181,0.79
8507,10000,23613,100,10044,0.71
8508,1212,16189,31,12085,0.62
8509,6345,13965,69,14511,0.45
8510,5823,17184,89,16388,0.77
8511,6532,19793,8,20732,0.69
8512,4144,15479,34,17775,0.9
8513,8273,15380,49,20562,0.43
8514,2608,11146,96,15371,0.73
8515,4114,14326,58,20707,0.68
8516,9934,20876,75,23372,0.55
8517,7457,10111,100,17948,0.8
8518,5779,10592,25,23430,0.66
8519,4832,17413,100,22374,0.46
8520,4400,24726,45,16223,0.58
8521,8439,18179,52,14323,0.46
8522,7463,20631,96,16626,0.53
8523,5068,24663,99,24126,0.71
8524,8338,11238,96,18814,0.75
8525,2345,15983,34,18049,0.63
8526,882,12794,69,21573,0.49
8527,4612,20606,92,23894,0.66
8528,7569,20321,92,17091,0.71
8529,4310,21045,8,18676,0.3
8530,2009,10000,27,21079,0.62
8531,8073,23387,80,18216,0.57
8532,2078,13598,63,20006,0.74
8533,1379,13803,82,11225,0.66
8534,2662,11526,25,11248,0.67
8535,8214,17909,58,18970,0.53
8536,1859,11969,48,15026,0.6
8537,4931,19143,1,12842,0.74
8538,8648,11502,8,21892,0.59
8539,4460,14467,21,15698,0.63
8540,4311,21528,98,11582,0.37
8541,4742,16407,88,14848,0.59
8542,4717,18301,90,19905,0.3
8543,580,22178,78,21783,0.52
8544,3232,12354,29,23388,0.61
8545,8333,15319,30,22713,0.72
8546,3209,10225,1,13138,0.45
8547,2922,24520,1,14755,0.66
8548,4141,13011,100,11517,0.82
8549,1167,14126,11,20924,0.5
8550,2996,10613,32,14642,0.37
8551,3999,24082,59,15196,0.64
8552,8580,10098,12,21155,0.42
8553,7323,15458,79,22055,0.48
8554,1689,19002,38,13768,0.74
8555,7104,15916,24,16198,0.88
8556,9150,13337,65,18072,0.45
8557,9904,12699,18,19688,0.49
8558,9603,23101,46,21919,0.53
8559,1525,15917,56,15558,0.0
8560,8285,17517,63,19927,0.89
8561,500,11019,7,24059,0.52
8562,6046,13025,66,24649,0.54
8563,3185,13528,40,11343,0.84
8564,9885,13886,54,20459,0.0
8565,7872,16231,31,22107,0.75
8566,10000,15182,97,15490,0.46
8567,2522,23209,52,15335,0.52
8568,6838,23698,1,10048,0.44
8569,4241,15578,31,15916,0.72
8570,1798,16729,34,12510,0.78
8571,4602,16961,7,24453,0.0
8572,1404,21171,89,16225,0.55
8573,3526,23947,1,21526,0.55
8574,7209,21532,22,13660,0.37
8575,5211,16013,100,25000,0.5
8576,8521,10796,53,18687,0.72
8577,6469,11957,91,18170,0.47
8578,3120,13066,17,10633,0.61
8579,3146,23300,4,16980,0.4
8580,5365,21212,61,22889,0.58
8581,7845,12680,99,21009,0.52
8582,2789,14441,86,12720,0.42
8583,7870,23011,52,10175,0.72
8584,4372,12948,35,21352,0.73
8585,8190,13731,44,18830,0.45
8586,1940,11101,15,18152,0.57
8587,1265,15484,61,13357,0.61
8588,4592,19229,44,14392,0.33
8589,9841,14231,21,15379,0.39
8590,3166,23615,77,15970,1.0
8591,9155,24732,47,18666,0.44
8592,6468,18983,75,22019,0.79
8593,8141,22366,49,19838,0.4
8594,2681,19970,53,11958,0.7
8595,4388,22992,27,16679,0.55
8596,1340,10981,31,23348,0.57
8597,6399,23729,44,17348,0.88
8598,4618,19457,32,15884,0.41
8599,1065,15170,30,22312,0.69
8600,6505,18935,18,18540,0.68
8601,9656,12431,63,18828,1.0
8602,9687,18566,16,13614,0.44
8603,500,19945,35,13820,0.51
8604,9879,16349,62,14322,0.72
8605,6390,13897,9,15467,0.57
8606,500,20728,62,22325,0.53
8607,8236,17548,1,15502,0.74
8608,9348,11991,51,20809,0.56
8609,3482,12928,10,16379,0.47
8610,9805,15430,52,11204,1.0
8611,6583,13446,12,20353,0.66
8612,1056,16775,72,16449,0.55
8613,3519,18783,62,20371,0.55
8614,3080,15161,3,18539,0.46
8615,8646,22820,83,11203,0.71
8616,8743,12569,11,16558,0.55
8617,9886,10000,8,10982,0.48
8618,4519,19368,90,18923,0.41
8619,3638,11335,23,24989,0.66
8620,1171,25000,10,10000,0.52
8621,1277,22885,18,16655,0.3
8622,5427,10112,76,23354,0.42
8623,3522,13772,39,15599,0.56
8624,2360,23423,26,23429,0.57
8625,3639,15294,11,15690,0.56
8626,1574,20037,10,24396,0.54
8627,9975,23613,3,20792,0.38
8628,7263,11987,62,15905,0.47
8629,2486,23827,71,16331,0.78
8630,9693,14829,61,18644,0.76
8631,6827,11985,4,14073,0.69
8632,1546,25000,61,12894,0.67
8633,2676,21434,8,12234,0.74
8634,2838,24653,13,17631,0.43
8635,1000,15091,12,15859,0.6
8636,2733,24548,35,18355,0.43
8637,5108,10252,54,11447,0.43
8638,7734,18315,51,22061,0.66
8639,8472,19428,43,10101,0.74
8640,7110,10623,100,22246,0.57
8641,1100,13156,66,17434,0.85
8642,4784,10000,1,21899,0.63
8643,9680,25000,49,17320,0.48
8644,4983,13389,34,19644,0.44
8645,6401,13417,39,22978,0.75
8646,6629,19847,26,23738,0.62
8647,2254,10000,69,24913,0.7
8648,2964,12945,48,20850,0.2
8649,4982,19352,89,24254,0.64
8650,10000,20486,51,10535,0.52
8651,7900,18632,98,17500,0.39
8652,7306,10000,4,24313,0.59
8653,9143,12705,98,10000,0.76
8654,7896,13759,27,17039,0.94
8655,500,10000,42,19655,0.64
8656,10000,10553,56,23917,0.49
8657,7894,14904,93,17114,0.48
8658,6937,25000,69,24166,0.74
8659,5195,11112,18,22411,0.45
8660,3088,12777,61,17469,0.69
8661,2282,17097,4,16492,0.64
8662,6447,20025,1,14344,1.0
8663,7094,11314,50,11971,0.36
8664,4020,13493,84,23582,0.55
8665,3718,21330,70,19644,0.38
8666,4257,23562,20,19785,0.51
8667,4516,21304,20,10712,0.74
8668,3337,18290,46,13655,0.78
8669,6500,17473,100,22534,0.63
8670,7534,25000,26,22768,0.51
8671,7809,22117,32,16241,0.84
8672,4739,19671,10,16472,0.51
8673,4928,15710,82,22276,0.43
8674,500,22588,12,17760,0.7
8675,1946,11222,74,19640,0.67
8676,6968,23970,88,13648,0.52
8677,6290,14583,24,15124,0.62
8678,4675,15520,51,20205,0.0
8679,5580,17872,38,18650,0.63
8680,1364,19196,46,12843,0.67
8681,7360,18668,89,17973,0.52
8682,500,23433,8,10592,0.68
8683,6717,15431,55,10497,0.6
8684,500,19327,78,12134,0.53
8685,2002,21048,31,12449,0.56
8686,5184,11705,88,15412,0.59
8687,1910,10517,16,17448,0.38
8688,4270,11220,20,14292,0.5
8689,5159,12506,38,21003,0.61
8690,4501,14325,15,10026,0.4
8691,500,19383,78,22108,0.51
8692,500,22072,76,19909,0.96
8693,1098,24343,34,24470,0.43
8694,9683,21435,72,23401,0.54
8695,3541,20169,19,12253,0.47
8696,8660,15479,69,13642,0.58
8697,6891,20434,91,13655,0.48
8698,7787,17436,63,23726,0.56
8699,566,13090,77,21490,0.49
8700,8623,16497,32,22890,0.76
8701,3250,20079,95,23379,0.61
8702,9161,15168,37,22649,0.45
8703,7306,22751,66,19475,0.73
8704,6929,24691,7,24993,0.46
8705,8623,16993,48,11086,0.37
8706,2131,10973,11,18022,0.6
8707,6952,15277,75,12015,0.89
8708,1274,18257,87,15067,0.33
8709,6607,16092,31,25000,0.4
8710,8304,12906,44,17123,0.71
8711,4519,10570,45,23934,0.5
8712,1429,22084,72,19918,0.69
8713,3512,10307,56,17084,0.47
8714,10000,21600,32,19099,0.62
8715,6764,13742,21,13463,0.86
8716,10000,18974,31,10000,0.42
8717,5229,10000,1,16421,0.75
8718,8461,10765,77,22634,0.7
8719,3319,21667,11,24248,0.38
8720,7155,18964,93,14467,0.68
8721,1684,17814,68,19000,0.61
8722,8980,22049,36,12896,0.61
8723,6843,17735,79,20362,0.65
8724,500,24431,59,13128,0.55
8725,1416,21377,67,14255,0.61
8726,4074,23274,56,19342,0.64
8727,3819,24297,51,16880,0.71
8728,1906,18036,29,21870,0.37
8729,1741,17596,85,11334,0.79
8730,5706,10539,2,18709,0.43
8731,7749,17985,6,25000,0.71
8732,3633,25000,31,11288,0.61
8733,1298,13283,54,18937,0.41
8734,2023,14675,88,24623,0.68
8735,7709,11663,40,22707,0.46
8736,5428,16476,17,22159,0.76
8737,3388,19239,5,15647,0.49
8738,3190,22028,2,22427,0.38
8739,10000,13439,58,15928,0.83
8740,7782,10000,12,14802,0.63
8741,9933,17143,5,10697,0.73
8742,6749,13247,60,25000,0.47
8743,1190,13500,41,10474,0.32
8744,9219,11910,20,22168,0.85
8745,500,10732,72,23948,0.6
8746,1392,13513,1,17696,0.67
8747,9078,19763,56,24189,0.7
8748,9941,14609,70,16532,0.55
8749,6373,21134,56,18702,0.63
8750,5003,14456,54,18729,0.84
8751,1397,20513,11,20452,0.6
8752,1210,24512,3,12944,0.74
8753,4195,13335,95,15632,0.3
8754,3186,22814,1,22066,0.77
8755,7688,18168,5,15384,0.37
8756,6278,17056,90,11366,0.75
8757,8268,22566,1,11061,0.66
8758,5513,12753,31,22520,0.59
8759,5012,11372,28,12307,0.59
8760,915,24234,7,10307,0.56
8761,4680,19636,9,22690,0.48
8762,4762,13376,39,19188,0.57
8763,3015,24399,99,19476,0.93
8764,9787,18481,43,23787,0.8
8765,9501,20257,27,23037,0.47
8766,6140,10063,100,19321,0.0
8767,7116,13945,89,10303,0.61
8768,1492,10329,93,10000,0.0
8769,9973,24181,95,15566,0.45
8770,4870,14858,98,15157,0.67
8771,2273,11963,33,13891,0.73
8772,4061,13088,91,19046,0.47
8773,4316,20682,100,23357,0.89
8774,7133,10140,2,19937,0.83
8775,2256,23619,14,15724,0.68
8776,2873,14539,13,24591,0.42
8777,3076,24831,24,16280,0.66
8778,9583,12473,69,15350,0.64
8779,4684,15594,34,19009,1.0
8780,9399,13903,87,24025,0.84
8781,2897,15364,19,21841,0.57
8782,6469,10449,30,19164,0.91
8783,5035,20017,49,14133,0.66
8784,7383,14446,43,19370,0.56
8785,8627,14694,16,10104,0.96
8786,9668,14806,52,18446,0.72
8787,1234,10869,98,17571,0.53
8788,1132,16079,49,20727,0.61
8789,4768,23472,1,24269,0.7
8790,4599,17307,78,16601,0.58
8791,500,21756,47,16671,0.62
8792,2163,13659,79,18782,0.48
8793,6091,13602,35,18716,0.35
8794,4372,18584,71,18561,0.62
8795,1554,19033,29,22389,0.62
8796,9072,12448,54,12963,0.68
8797,3582,24385,86,18855,0.51
8798,8507,20983,23,10689,0.4
8799,4761,23606,24,24214,0.46
8800,2889,17592,99,20838,0.76
8801,4053,12953,10,16743,0.5
8802,5638,15131,61,12588,0.53
8803,9899,11358,8,11535,0.55
8804,1044,19182,48,24724,0.51
8805,4163,19230,76,24698,0.5
8806,2739,18219,93,12028,0.47
8807,4273,10387,29,23218,0.81
8808,3127,23603,87,11856,0.7
8809,7118,10832,26,24947,0.79
8810,7280,18441,37,13186,0.82
8811,8515,20219,96,12769,0.25
8812,3630,19720,52,16085,0.65
8813,596,14193,38,16486,0.51
8814,4358,11838,6,17241,0.77
8815,3208,19552,8,24470,0.49
8816,5897,23350,17,12987,0.44
8817,10000,21301,76,18135,0.38
8818,956,19515,62,24173,0.55
8819,6414,20418,86,23265,0.74
8820,4868,21872,78,16090,0.64
8821,4588,10891,34,22667,0.42
8822,9723,15588,19,23801,0.92
8823,8899,11305,70,19340,0.7
8824,2437,25000,82,24373,0.72
8825,500,14548,100,10780,0.79
8826,5652,14192,37,14405,0.35
8827,4799,16452,38,12153,0.46
8828,8618,18453,15,10000,0.72
8829,9134,12340,40,13296,1.0
8830,8259,11793,9,13313,0.56
8831,8453,20488,53,14492,0.59
8832,10000,20484,70,16296,0.41
8833,9524,16394,66,10000,0.55
8834,1961,20362,80,21899,0.74
8835,1659,10324,52,22060,0.71
8836,886,19177,1,13043,0.77
8837,7692,17848,30,21205,0.75
8838,5275,18114,1,17569,0.66
8839,3909,16644,1,15979,0.65
8840,1189,14782,39,22036,0.64
8841,7528,22044,16,11169,0.51
8842,7762,19931,17,13262,0.45
8843,6164,20052,82,17036,0.5
8844,7266,13137,22,25000,0.55
8845,9861,25000,86,14022,0.5
8846,1452,10835,99,18392,0.66
8847,6642,14154,31,11890,0.63
8848,6467,12778,40,18203,0.65
8849,7705,23809,27,15171,0.65
8850,2984,19588,36,20168,0.78
8851,2354,16409,4,19517,0.6
8852,3731,19868,69,24183,0.75
8853,3097,22523,25,21563,0.68
8854,8329,25000,95,22262,0.77
8855,8686,15646,78,23207,0.84
8856,4483,20029,30,16664,0.69
8857,7463,17608,47,17307,0.62
8858,7184,13721,12,16243,0.61
8859,1156,23717,27,13556,0.53
8860,8243,17911,45,17304,0.52
8861,7339,21864,88,14966,0.74
8862,6812,21214,63,10365,0.46
8863,8438,22876,55,18051,0.84
8864,6676,11671,30,10656,0.58
8865,3785,10916,82,18352,1.0
8866,6059,15588,14,18366,0.5
8867,4063,25000,56,13470,0.64
8868,5084,19325,19,14060,0.55
8869,5317,16496,86,15599,0.48
8870,5541,11836,26,10544,0.76
8871,6682,12138,71,24812,0.43
8872,8526,25000,92,22046,0.5
8873,3744,11905,38,16426,0.69
8874,1540,13989,100,11761,0.71
8875,2773,13485,36,10956,0.39
8876,4129,14797,18,18643,0.69
8877,2614,20312,57,18176,0.62
8878,7864,12732,78,17791,0.46
8879,2177,17714,23,18273,0.48
8880,3594,20961,14,11236,0.29
8881,9690,11321,96,14911,0.86
8882,6373,21908,69,24855,0.0
8883,2784,13354,22,16277,0.41
8884,5552,19720,28,10446,0.72
8885,7562,25000,43,12165,0.51
8886,2089,17101,76,11619,0.74
8887,9853,10000,18,11793,0.53
8888,3020,14743,100,21506,0.55
8889,5148,18951,95,23036,0.56
8890,10000,17014,77,19365,0.5
8891,1194,13412,84,16005,0.81
8892,8307,17825,36,23844,0.73
8893,4183,11357,7,10645,0.62
8894,7204,20382,23,10378,0.75
8895,7868,24057,1,12655,0.36
8896,2471,13481,96,17109,0.42
8897,8555,19140,21,24860,0.67
8898,4718,24379,70,13584,0.71
8899,2368,20271,80,21925,0.64
8900,2171,11766,99,11140,0.32
8901,9774,18219,47,13735,0.44
8902,2228,25000,53,24911,0.66
8903,8132,12470,84,23224,0.96
8904,6903,20730,41,20205,0.78
8905,6592,10000,75,10661,0.84
8906,2642,12892,32,15436,0.65
8907,10000,15326,14,23163,0.65
8908,6684,14113,88,18203,0.44
8909,6510,23414,95,15209,0.74
8910,753,17749,17,10387,0.59
8911,4602,25000,25,24418,0.7
8912,4042,21914,64,13023,0.6
8913,3275,24567,73,22025,0.64
8914,8178,21923,86,20111,0.59
8915,6712,20663,48,22683,0.63
8916,5137,14999,35,20784,0.75
8917,6534,23042,37,20900,0.41
8918,8957,11570,55,14735,0.38
8919,6976,19028,1,18291,0.66
8920,3648,23181,28,22744,0.82
8921,3859,10000,1,24310,0.85
8922,1504,20478,53,22268,0.42
8923,5217,13405,73,16471,0.54
8924,3771,24484,55,12771,0.38
8925,709,20862,61,14169,0.52
8926,9579,15527,13,17263,0.77
8927,6039,22304,47,16235,0.6
8928,653,24561,64,20569,0.54
8929,500,22939,32,20055,0.68
8930,9106,23967,28,14019,0.48
8931,1784,22547,53,14270,0.84
8932,3648,15848,31,15856,0.6
8933,1268,16817,8,24650,0.54
8934,9674,25000,72,21950,0.69
8935,6107,16143,98,22784,0.74
8936,3702,24509,87,23580,0.84
8937,3287,20058,74,22715,0.57
8938,2710,18396,25,10034,0.76
8939,9730,16558,33,20358,0.62
8940,7899,21771,68,23682,0.51
8941,6838,15272,7,21831,0.48
8942,500,21366,97,22164,0.44
8943,858,17881,66,17618,0.49
8944,1349,18983,46,13380,0.77
8945,7998,22284,96,15476,0.71
8946,5022,23428,5,17543,0.41
8947,3044,13747,17,13176,0.34
8948,2331,19297,76,24725,0.43
8949,1972,24853,52,18367,0.48
8950,829,24145,12,12153,0.55
8951,6351,19282,62,14687,0.78
8952,7532,11607,35,23474,0.52
8953,5766,20031,62,23201,0.85
8954,4854,15074,21,23578,0.35
8955,6935,17153,85,11586,0.55
8956,8478,21589,66,18056,0.72
8957,4738,16733,53,23590,0.73
8958,6612,10066,21,15422,0.55
8959,5222,18000,15,13658,0.75
8960,1888,22971,75,21194,0.72
8961,4685,17645,74,10952,0.5
8962,9411,19470,82,23148,0.65
8963,3735,14158,23,16270,0.71
8964,5076,19005,31,25000,0.51
8965,1600,10000,54,12871,0.85
8966,9364,17925,55,22521,0.47
8967,9208,24527,26,20906,0.62
8968,3032,20194,53,21848,0.41
8969,8270,23640,66,12978,0.62
8970,4170,14166,39,23750,0.44
8971,1281,12925,7,24472,0.56
8972,4023,12993,88,20001,0.36
8973,6631,19278,39,24891,0.72
8974,5282,22532,32,20998,0.65
8975,5495,20758,26,23460,0.76
8976,2001,22680,87,22343,0.55
8977,3580,10771,78,21951,0.77
8978,9768,21864,29,24691,0.61
